Date,Narrative,Debit Amount,Credit Amount,Categories
2022-12-22,SUSHI HUB WARRINGAH BROOKVALE NS AUS Card xx0033 Value Date: 20/12/2022,-15.6,,DinnerBars
2022-12-22,Kidstuff George St Sydney NS AUS Card xx0033 Value Date: 21/12/2022,-9.99,,Shopping
2022-12-22,KMART 1378 BROOKVALE AU AUS Card xx0033 Value Date: 20/12/2022,-3.0,,Shopping
2022-12-23,SALEPEPE* BROOKVALE BALGOWLAH NS AUS Card xx6552 Value Date: 21/12/2022,-76.21,,DinnerBars
2022-12-23,1/FRITZ FLORIAN STRAUF REF 2022122300034693 /RFB/WITHDRAWAL,,,
2022-12-23,GOOGLE*GOOGLE STORAGE SYDNEY AU AUS Card xx6552 Value Date: 20/12/2022,-2.49,,Utility
2022-12-23,RivaReno Gelato Barangaroo NS AUS Card xx0033 Value Date: 21/12/2022,-21.78,,DinnerBars
2022-12-23,Iiko Mazesoba Sydney NS AUS Card xx6552 Value Date: 21/12/2022,-48.0,,DinnerBars
2022-12-23,Transfer to other Bank NetBank 14 84 Dee Why Pde,,,
2022-12-23,SQ *FRENCH BASKET DEE Dee Why AU AUS Card xx6552 Value Date: 21/12/2022,-17.6,,DinnerBars
2022-12-24,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 21/12/2022,-2.24,,Transport
2022-12-24,D Y HAIR CUTTERS DEE WHY NS AUS Card xx6552 Value Date: 22/12/2022,-30.5,,Shopping
2022-12-24,SQ *HAVEN SPECIALTY C Haymarket AU AUS Card xx6552 Value Date: 21/12/2022,-9.8,,Groceries
2022-12-24,SQ *HAVEN SPECIALTY C Haymarket AU AUS Card xx6552 Value Date: 21/12/2022,-2.0,,Groceries
2022-12-24,COLES 0944 DEE WHY AU AUS Card xx6552 Value Date: 22/12/2022,-12.0,,Groceries
2022-12-29,Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 25/12/2022,-201.79,,Groceries
2022-12-29,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 22/12/2022,-16.8,,Transport
2022-12-29,Camplify NEWCASTLE AUS Card xx6552 Value Date: 26/12/2022,,,Travel
2022-12-29,LIQUORLAND 3626 DEE WHY AU AUS Card xx6552 Value Date: 26/12/2022,-24.0,,DinnerBars
2022-12-29,MED*ALDIMobile CHATSWOOD AU AUS Card xx6552 Value Date: 24/12/2022,-15.0,,Utility
2022-12-29,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 22/12/2022,-15.02,,Transport
2022-12-29,Return Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 26/12/2022,,3.6,Groceries
2022-12-29,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 23/12/2022,-26.85,,Groceries
2022-12-29,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 23/12/2022,-4.89,,Groceries
2022-12-29,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 22/12/2022,-33.84,,Groceries
2022-12-29,COLES 0784 DEE WHY AU AUS Card xx0033 Value Date: 27/12/2022,-8.1,,Groceries
2022-12-29,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 27/12/2022,-29.8,,Groceries
2022-12-29,REFLECTIONSSEALROCK SEAL ROCKS NS AUS Card xx6552 Value Date: 26/12/2022,-82.0,,Travel
2022-12-30,Direct Debit 518466 Explore & Develo A00A9L180ZFH,-429.87,,Charlotte
2022-12-30,25646332 CampingAccom AUS Card xx6552 Value Date: 28/12/2022,-98.4,,Travel
2022-12-30,25646332 CampingAccom AUS Card xx6552 Value Date: 28/12/2022,-233.7,,Travel
2022-12-30,25646332 CampingAccom AUS Card xx6552 Value Date: 28/12/2022,-69.7,,Travel
2022-12-30,25646332 CampingAccom AUS Card xx6552 Value Date: 26/12/2022,-274.7,,Travel
2022-12-30,25646332 CampingAccom AUS Card xx6552 Value Date: 26/12/2022,-49.2,,Travel
2022-12-30,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 28/12/2022,-18.99,,Shopping
2022-12-30,Transfer to other Bank NetBank 14 84 Dee Why Pde,,,
2022-12-30,25646332 CampingAccom AUS Card xx6552 Value Date: 26/12/2022,-98.4,,Travel
2022-12-31,KMART 1378 BROOKVALE AU AUS Card xx0033 Value Date: 29/12/2022,-29.0,,Shopping
2022-12-31,BIG W 0145 BROOKVALE AU AUS Card xx0033 Value Date: 29/12/2022,-6.0,,Shopping
2022-12-31,Reflections Byron Bay BYRON BAY NS AUS Card xx6552 Value Date: 28/12/2022,-324.49,,Travel
2022-12-31,ANACONDA BROOKVALE NS AUS Card xx6552 Value Date: 29/12/2022,-14.99,,Shopping
2023-01-03,The Newport Newport AU,-25.25,,DinnerBars
2023-01-04,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 30/12/2022,-4.48,,Transport
2023-01-04,Camplify NEWCASTLE AUS Card xx6552 Value Date: 30/12/2022,,,
2023-01-04,Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 01/01/2023,-248.87,,Groceries
2023-01-04,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 02/01/2023,-86.3,,Groceries
2023-01-04,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 30/12/2022,-4.48,,Transport
2023-01-04,DEVON CAFE BARANGARO BARANGAROO NSWAU,-13.43,,DinnerBars
2023-01-05,The Newport Newport NS AUS Card xx0033 Value Date: 03/01/2023,-68.7,,DinnerBars
2023-01-05,Return Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 02/01/2023,,34.05,Groceries
2023-01-05,ADOBE CREATIVE CLOUD Sydney AU AUS Card xx6552 Value Date: 04/01/2023,-21.99,,Business
2023-01-05,MED*ALDIMobile CHATSWOOD AU AUS Card xx6552 Value Date: 03/01/2023,-15.0,,Utility
2023-01-05,COLES 0784 DEE WHY AU AUS Card xx6552 Value Date: 03/01/2023,-13.0,,Groceries
2023-01-05,Direct Credit 002221 MCARE BENEFITS 474036611 AYWQ,,78.05,
2023-01-06,1/FRITZ FLORIAN STRAUF REF 2023010600007650 /RFB/WITHDRAWAL,,,
2023-01-06,WOOLWORTHS 1472 DEE WHY AU AUS Card xx6552 Value Date: 04/01/2023,-23.1,,Groceries
2023-01-06,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 04/01/2023,-30.09,,Business
2023-01-06,Return -THE-ICONIC-968000000 SYDNEY NS AUS Card xx6552 Value Date: 04/01/2023,,62.96,
2023-01-06,Return -THE-ICONIC-968000000 SYDNEY NS AUS Card xx6552 Value Date: 04/01/2023,,59.95,
2023-01-06,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 05/01/2023,-13.84,,Transport
2023-01-06,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-01-06,Return -THE-ICONIC-968000000 SYDNEY NS AUS Card xx6552 Value Date: 04/01/2023,,48.96,
2023-01-06,Return -THE-ICONIC-968000000 SYDNEY NS AUS Card xx6552 Value Date: 04/01/2023,,55.96,
2023-01-07,MARK EDWARD RUFF FRENCHES FORE NS AUS Card xx0033 Value Date: 05/01/2023,-250.0,,Medical
2023-01-07,Planet Mino Brookvale NS AUS Card xx0033 Value Date: 06/01/2023,-16.5,,Charlotte
2023-01-07,Northern Beaches Libra Dee Why NS AUS Card xx0033 Value Date: 04/01/2023,-0.8,,Shopping
2023-01-10,SP AUS MEAT EMPORIUM SYDNEY NS AUS Card xx6552 Value Date: 08/01/2023,-254.83,,Groceries
2023-01-10,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 07/01/2023,-5.44,,Transport
2023-01-10,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 06/01/2023,-6.68,,Transport
2023-01-10,COLES 0784 DEE WHY AU AUS Card xx0033 Value Date: 06/01/2023,-7.8,,Groceries
2023-01-10,Direct Debit 000793 BUPA AUSTRALIA 447712440000018000,-9.12,,Medical
2023-01-10,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 08/01/2023,-24.9,,Groceries
2023-01-11,POST DEE WHY-RET DE DEE WHY WA AUS Card xx0033 Value Date: 09/01/2023,-59.85,,Utility
2023-01-11,Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 08/01/2023,-200.97,,Groceries
2023-01-11,VUMBACA FRUIT MARKET DEE WHY AUS Card xx0033 Value Date: 08/01/2023,-6.55,,Groceries
2023-01-11,Return Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 09/01/2023,,1.0,Groceries
2023-01-12,Return SP AUS MEAT EMPORIUM SYDNEY NS AUS Card xx6552 Value Date: 10/01/2023,,10.08,Groceries
2023-01-13,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-01-13,Direct Debit 518466 Explore & Develo A00ACMN012ZF,-429.87,,Charlotte
2023-01-14,WWW.VIBER.COM LUXEMBOURG DU LUX Card xx6552 USD 1.99 Value Date: 12/01/2023,-2.9,,Shopping
2023-01-14,International Transaction Fee Value Date: 12/01/2023,-0.09,,Shopping
2023-01-14,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 11/01/2023,-37.04,,Groceries
2023-01-16,Direct Debit 142619 TPG Internet DN1F0KAAR1G-047HP4,-69.99,,Utility
2023-01-17,WOOLWORTHS 1472 DEE WHY AU AUS Card xx6552 Value Date: 14/01/2023,-40.74,,Groceries
2023-01-18,Return Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 16/01/2023,20.07,,Groceries
2023-01-18,Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 15/01/2023,-267.73,,Groceries
2023-01-19,Syd Aprt Intnl Carp50 Sydney NS AUS Card xx6552 Value Date: 17/01/2023,-20.08,,Transport
2023-01-19,UNITED DEE WHY DEE WHY NS AUS Card xx6552 Value Date: 17/01/2023,-42.72,,Transport
2023-01-19,DEPT HOME AFFAIRS CommBank app BPAY 115683 90246519848,-490.0,,Utility
2023-01-19,DEPT HOME AFFAIRS CommBank app BPAY 115683 90246521752,-490.0,,Utility
2023-01-20,1/FRITZ FLORIAN STRAUF REF 2023012000019045 /RFB/WITHDRAWAL,,,
2023-01-20,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-01-21,Return UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 19/01/2023,,14.91,Business
2023-01-21,CAMPERVAN RENTAL SHOP DARLINGHURST NS AUS Card xx6552 Value Date: 19/01/2023,-103.0,,Travel
2023-01-21,Return Camplify NEWCASTLE AUS Card xx6552 Value Date: 19/01/2023,,,
2023-01-24,GOOGLE*GOOGLE STORAGE Sydney AU AUS Card xx6552 Value Date: 20/01/2023,-2.49,,Business
2023-01-25,SALEPEPE* BROOKVALE BALGOWLAH NS AUS Card xx6552 Value Date: 23/01/2023,-87.4,,DinnerBars
2023-01-25,Return Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 23/01/2023,,15.78,Groceries
2023-01-25,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 23/01/2023,-5.5,,Transport
2023-01-25,TREACHERY CAMP PL SEAL ROCKS NS AUS Card xx6552 Value Date: 23/01/2023,-76.0,,Travel
2023-01-25,RivaReno Gelato Barangaroo NS AUS Card xx6552 Value Date: 23/01/2023,-8.31,,DinnerBars
2023-01-25,Harris Farm Markets 0293943111 NS AUS Card xx6552 Value Date: 21/01/2023,-225.76,,Groceries
2023-01-25,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 23/01/2023,-5.5,,Transport
2023-01-26,MED*ALDIMobile CHATSWOOD AU AUS Card xx6552 Value Date: 24/01/2023,-15.0,,Utility
2023-01-26,SQ *MARRICKVILLE PORK Haymarket AU AUS Card xx6552 Value Date: 23/01/2023,-40.0,,DinnerBars
2023-01-27,Direct Debit 617704 PAYPAL AUSTRALIA 1024906237551,-15.3,,Shopping
2023-01-27,Direct Debit 617704 PAYPAL AUSTRALIA 1024906124009,-1.69,,Shopping
2023-01-27,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-01-28,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 25/01/2023,-12.38,,Groceries
2023-01-28,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 24/01/2023,-15.02,,Transport
2023-01-28,Brazilian Flame Dee W Dee Why NS AUS Card xx0033 Value Date: 25/01/2023,-54.58,,Groceries
2023-01-28,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 27/01/2023,-13.66,,Business
2023-01-28,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 24/01/2023,-15.02,,Transport
2023-01-31,MAD MEX TUGGERAH TUGGERAH AUS Card xx6552 Value Date: 28/01/2023,-31.8,,DinnerBars
2023-01-31,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 27/01/2023,-25.14,,Business
2023-01-31,COLES 0752 TUGGERAH AU AUS Card xx6552 Value Date: 28/01/2023,-14.0,,Groceries
2023-01-31,Camplify NEWCASTLE AUS Card xx6552 Value Date: 27/01/2023,,,Travel
2023-01-31,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 30/01/2023,-28.56,,Business
2023-01-31,KMART 1378 BROOKVALE AU AUS Card xx0033 Value Date: 27/01/2023,-8.0,,Shopping
2023-01-31,LINKT SYDNEY SYDNEY AUS Card xx6552 Value Date: 28/01/2023,-1.5,,Transport
2023-01-31,KMART 1377 TUGGERAH AU AUS Card xx0033 Value Date: 28/01/2023,-1.5,,Shopping
2023-01-31,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 28/01/2023,-3.2,,Transport
2023-01-31,Return 25646332 CampingAccom AUS Card xx6552 Value Date: 27/01/2023,,10.0,Travel
2023-02-01,COTTON ON MEGA 2957 FORSTER NS AUS Card xx0033 Value Date: 30/01/2023,-69.98,,Shopping
2023-02-01,COLES 0901 FORSTER AU AUS Card xx0033 Value Date: 30/01/2023,-14.0,,Groceries
2023-02-01,MNJ FORSTER PTY LTD FORSTER AUS Card xx6552 Value Date: 30/01/2023,-21.14,,Shopping
2023-02-01,TREACHERY CAMP PL SEAL ROCKS NS AUS Card xx6552 Value Date: 28/01/2023,-76.0,,Travel
2023-02-01,CRUISIN MOTORHOMES P CARINGBAH NS AUS Card xx6552 Value Date: 28/01/2023,-1236.015,,Travel
2023-02-01,CRUISIN MOTORHOMES P CARINGBAH NS AUS Card xx6552 Value Date: 28/01/2023,,,
2023-02-01,REFLECTIONSSCOTTSHEAD 12 ADIN ST AU,-152.0,,Travel
2023-02-03,ALDI STORES - KEMPSEY KEMPSEY AU,-200.89,,Groceries
2023-02-03,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-02-04,SQ *DRUID ALCHEMY Gorokan NS AUS Card xx6552 Value Date: 02/02/2023,-54.25,,Shopping
2023-02-07,Direct Debit 617704 PAYPAL AUSTRALIA 1025129859356,-69.5,,Shopping
2023-02-07,MED*ALDIMobile CHATSWOOD AU AUS Card xx6552 Value Date: 03/02/2023,-15.0,,Utility
2023-02-07,ADOBE CREATIVE CLOUD Sydney AU AUS Card xx6552 Value Date: 04/02/2023,-21.99,,Utility
2023-02-08,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 06/02/2023,-39.99,,Business
2023-02-08,Transfer To J HAFSHEJANI PayID Phone from CommBank App Haircuts,-30.0,,Shopping
2023-02-08,Direct Debit 617704 PAYPAL AUSTRALIA 1025153696902,-21.79,,Shopping
2023-02-09,Direct Debit 000793 BUPA AUSTRALIA 447712440000019000,-9.12,,Medical
2023-02-10,1/FRITZ FLORIAN STRAUF REF 2023021000021802 /RFB/WITHDRAWAL,,,
2023-02-10,Direct Debit 518466 Explore & Develo A00ALFCY1680,-321.85,,Charlotte
2023-02-10,SIDEWAYS BROOKVALE NS AUS Card xx6552 Value Date: 08/02/2023,-22.95,,Shopping
2023-02-10,WOOLWORTHS 1472 DEE WHY AU AUS Card xx6552 Value Date: 08/02/2023,-59.0,,Groceries
2023-02-10,Twist Espresso & Wine Dee Why NS AUS Card xx6552 Value Date: 09/02/2023,-5.08,,DinnerBars
2023-02-10,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 07/02/2023,-6.68,,Transport
2023-02-10,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-02-10,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 07/02/2023,-6.68,,Transport
2023-02-11,Return UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 09/02/2023,2.0,,Business
2023-02-11,ALDI STORES - DEE WHY DEE WHY AUS Card xx6552 Value Date: 08/02/2023,-12.78,,Groceries
2023-02-13,PAYPAL *SINGAPOR Sydney AU,-5399.66,,Travel
2023-02-14,Camplify NEWCASTLE AUS Card xx6552 Value Date: 10/02/2023,-1348.0,,Travel
2023-02-14,Direct Debit 617704 PAYPAL AUSTRALIA 1025257971418,-11.94,,Shopping
2023-02-14,Direct Debit 617704 PAYPAL AUSTRALIA 1025270820546,-43.25,,Shopping
2023-02-14,ALDI STORES - DEE WHY DEE WHY AUS Card xx6552 Value Date: 09/02/2023,-76.76,,Groceries
2023-02-14,COLES 0784 DEE WHY AU AUS Card xx0033 Value Date: 11/02/2023,-18.15,,Groceries
2023-02-14,LIQUORLAND 3626 DEE WHY AU AUS Card xx6552 Value Date: 11/02/2023,-6.0,,DinnerBars
2023-02-15,Direct Credit 617702 PAYPAL AUSTRALIA 1025272056594,,68.57,
2023-02-15,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 13/02/2023,-5.5,,Transport
2023-02-15,Direct Debit 142619 TPG Internet DN2F0JTUX1S-047HP4,-69.99,,Utility
2023-02-15,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 13/02/2023,-102.09,,Groceries
2023-02-15,VUMBACA FRUIT MARKET DEE WHY AUS Card xx0033 Value Date: 10/02/2023,-9.63,,Groceries
2023-02-15,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 13/02/2023,-5.5,,Transport
2023-02-16,NOTION LABS. INC. SAN FRANCISCO CA USA Card xx6552 USD 42.87 Value Date: 14/02/2023,-62.23,,Business
2023-02-16,International Transaction Fee Value Date: 14/02/2023,-1.87,,Shopping
2023-02-16,1/FRITZ FLORIAN STRAUF REF 2023021600019003 /RFB/WITHDRAWAL,,,
2023-02-17,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-02-18,ALDI STORES - DEE WHY DEE WHY AUS Card xx0033 Value Date: 15/02/2023,-79.35,,Groceries
2023-02-21,WOOLWORTHS 1472 DEE WHY AU AUS Card xx6552 Value Date: 17/02/2023,-48.71,,Groceries
2023-02-21,REFLECTIONSSEALROCK SEAL ROCKS NS AUS Card xx6552 Value Date: 17/02/2023,-82.0,,Travel
2023-02-21,WOOLWORTHS 1472 DEE WHY AU AUS Card xx6552 Value Date: 19/02/2023,-27.24,,Groceries
2023-02-21,LIQUORLAND 3626 DEE WHY AU AUS Card xx6552 Value Date: 18/02/2023,-58.0,,DinnerBars
2023-02-21,Return CRUISIN MOTORHOMES P CAMBRIDGE TA AUS Card xx6552 Value Date: 16/02/2023,,,
2023-02-21,ALDI STORES - DEE WHY DEE WHY AUS Card xx6552 Value Date: 18/02/2023,-94.61,,Groceries
2023-02-22,Myhealth WarringahMal Brookvale NS AUS Card xx0033 Value Date: 20/02/2023,-109.75,,Medical
2023-02-22,BIG W 0145 BROOKVALE AU AUS Card xx0033 Value Date: 20/02/2023,-31.5,,Shopping
2023-02-22,Syd Aprt Intnl Carp50 Sydney NS AUS Card xx6552 Value Date: 18/02/2023,-9.99,,Transport
2023-02-22,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 21/02/2023,-6.29,,Business
2023-02-22,Myhealth WarringahMal Brookvale NS AUS Card xx6552 Value Date: 20/02/2023,-109.75,,Medical
2023-02-22,BridgeClimb Sydney 0282747777 NS AUS Card xx6552 Value Date: 20/02/2023,-320.62,,Shopping
2023-02-23,GOOGLE*GOOGLE STORAGE Sydney AU AUS Card xx6552 Value Date: 20/02/2023,-2.49,,Utility
2023-02-24,Return Camplify NEWCASTLE AUS Card xx6552 Value Date: 22/02/2023,,,
2023-02-24,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx6552 Value Date: 22/02/2023,-42.59,,Shopping
2023-02-24,Direct Debit 518466 Explore & Develo A00APVXD16AS,-393.86,,Charlotte
2023-02-24,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 21/02/2023,-2.24,,Transport
2023-02-24,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 22/02/2023,-50.9,,Groceries
2023-02-24,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 21/02/2023,-5.44,,Transport
2023-02-24,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-02-24,Dee Why Fruit Market Dee Why NS AUS Card xx0033 Value Date: 22/02/2023,-11.0,,Groceries
2023-02-25,MED*ALDIMobile CHATSWOOD AU AUS Card xx6552 Value Date: 24/02/2023,-15.0,,Utility
2023-02-28,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 25/02/2023,-16.8,,Transport
2023-02-28,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 25/02/2023,-15.02,,Transport
2023-02-28,H&M Sydney AU0003 Sydney NS AUS Card xx0033 Value Date: 24/02/2023,-24.99,,Shopping
2023-02-28,SQ *MARRICKVILLE PORK Haymarket NS AUS Card xx0033 Value Date: 24/02/2023,-31.0,,DinnerBars
2023-02-28,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 25/02/2023,-28.05,,Business
2023-03-01,COLES 0901 FORSTER AU AUS Card xx0033 Value Date: 27/02/2023,-12.0,,Groceries
2023-03-01,BEACH BUMS CAFE FORSTER NS AUS Card xx6552 Value Date: 27/02/2023,-50.6,,DinnerBars
2023-03-01,KMART 1087 FORSTER AU AUS Card xx6552 Value Date: 27/02/2023,-12.0,,Shopping
2023-03-01,UBERCARSHARE SYDNEY NS AUS Card xx6552 Value Date: 28/02/2023,-26.82,,Transport
2023-03-01,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 27/02/2023,-2.24,,Transport
2023-03-01,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 27/02/2023,-2.24,,Transport
2023-03-02,ALDI STORES - FORSTER FORSTER AUS Card xx0033 Value Date: 27/02/2023,-161.14,,Groceries
2023-03-03,WOOLWORTHS 1124 PARK BCH PLZ AU AUS Card xx6552 Value Date: 01/03/2023,-4.8,,Groceries
2023-03-03,CUSTODIAN VAULTS NetBank BPAY 271635 1500061138 000006445,-322.0,,Utility
2023-03-03,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-03-03,BROOKLYNS BURGER BAR COFFS HARBOUR NS AUS Card xx0033 Value Date: 01/03/2023,-12.0,,DinnerBars
2023-03-03,WOOLWORTHS 1124 PARK BCH PLZ AU AUS Card xx6552 Value Date: 01/03/2023,-11.5,,Groceries
2023-03-03,SAPPHIRE FUEL SAPPHIRE BEAC NS AUS Card xx6552 Value Date: 01/03/2023,-155.27,,Transport
2023-03-04,TERRYWHITE CHEM COFF COFFS HARBOUR AUS Card xx0033 Value Date: 01/03/2023,-12.99,,Shopping
2023-03-07,RUSSELLS PRIME QUALITY MOONEE BEACH AUS Card xx6552 Value Date: 04/03/2023,-23.7,,Groceries
2023-03-07,ADOBE CREATIVE CLOUD Sydney AU AUS Card xx6552 Value Date: 04/03/2023,-21.99,,Utility
2023-03-07,The Black Apple Moonee Beach NS AUS Card xx0033 Value Date: 04/03/2023,-11.77,,DinnerBars
2023-03-07,ALDI STORES - MOONEE B MOONEE BEACH AUS Card xx0033 Value Date: 04/03/2023,-139.87,,Groceries
2023-03-08,Fast Transfer From BAU CT.ex9db BAU withdrawal 54693676 CT.ex9db,,,
2023-03-08,Transfer To J GRAHAM PayID Phone from CommBank App Fins,,,Business
2023-03-08,Direct Debit 348045 AGL SALES PTY LT 550010578850,-263.2,,Utility
2023-03-08,Fast Transfer From BAU CT.ex949 BAU withdrawal 54693676 CT.ex949,,,
2023-03-08,Fast Transfer From BAU CT.ex8jx BAU withdrawal 54693676 CT.ex8jx,,,
2023-03-08,Fast Transfer From JOSHUA GRAHAM to PayID Phone Fins,,15.0,
2023-03-08,Fast Transfer From BAU Verification CT.ex7qa BAU Bank Verification 546936... CT.ex7qa,,0.21,
2023-03-08,Fast Transfer From JOSHUA GRAHAM to PayID Phone Fins,,,
2023-03-08,SP AUS MEAT EMPORIUM SYDNEY NS AUS Card xx6552 Value Date: 06/03/2023,-254.82,,Groceries
2023-03-08,Tunners Bakehouse Tuncurry NS AUS Card xx6552 Value Date: 06/03/2023,-21.0,,DinnerBars
2023-03-08,MED*ALDIMobile CHATSWOOD AU AUS Card xx6552 Value Date: 06/03/2023,-15.0,,Utility
2023-03-08,AMPOL SOUTH KEMPSEY SOUTH KEMPSEY AUS Card xx6552 Value Date: 06/03/2023,-10.24,,Transport
2023-03-08,Fast Transfer From SOPHIE WILSON to PayID Phone Kitchen,,90.0,
2023-03-09,Direct Debit 000793 BUPA AUSTRALIA 447712440000020000,-9.12,,Medical
2023-03-09,Direct Credit 002221 MCARE BENEFITS 518068802 MIIE,,39.75,
2023-03-09,Direct Credit 002221 MCARE BENEFITS 518068801 MIIE,,39.75,
2023-03-10,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
2023-03-10,Direct Debit 518466 Explore & Develo A00ATMMZ17WP,-393.86,,Charlotte
2023-03-10,AMPOL DEE WHY DEE WHY AUS Card xx6552 Value Date: 08/03/2023,-159.69,,Transport
2023-03-11,WOOLWORTHS 1472 DEE WHY AU AUS Card xx0033 Value Date: 09/03/2023,-69.8,,Groceries
2023-03-11,Starlink Internet SINGAPORE SG SGP Card xx6552 AUD 450.00 Value Date: 10/03/2023,-450.0,,Utility
2023-03-14,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 11/03/2023,-8.58,,Transport
2023-03-14,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 11/03/2023,-5.44,,Transport
2023-03-14,TRANSPORTFORNSW TAP SYDNEY AUS Card xx0033 Value Date: 10/03/2023,-3.2,,Transport
2023-03-14,TRANSPORTFORNSW TAP SYDNEY AUS Card xx6552 Value Date: 10/03/2023,-3.2,,Transport
2023-03-14,SQ *LE CAFE BY PEPITAS North Curl Cu NS AUS Card xx0033 Value Date: 12/03/2023,-13.2,,DinnerBars
2023-03-14,Dee Why Fruit Market Dee Why NS AUS Card xx0033 Value Date: 12/03/2023,-10.01,,Groceries
2023-03-15,LAWLERS WHOLELIFE DEE WHY NS AUS Card xx0033 Value Date: 12/03/2023,-15.99,,Shopping
2023-03-15,Wdl Branch DEE WHY,,,DinnerBars
2023-03-15,Fast Transfer From E and D Dee Why E andD Bond Refund E andD Bond Refund,,984.0,
2023-03-15,Direct Debit 142619 TPG Internet DN3F0J1EQQE-047HP4,-69.99,,Utility
2023-03-16,COLES 0784 DEE WHY AU AUS Card xx0033 Value Date: 14/03/2023,-1.33,,Groceries
2023-03-16,Direct Debit 382220 KTINSURANCE 126920573,-138.89,,Transport
2023-03-17,Transfer to other Bank NetBank 14 84 Dee Why Pde,-725.0,,Living
